document_id,title,href
4E68F23237EBADB006258ACA005ADD42,"Texto Consolidado, Decreto Ejecutivo Nº. 20-2008, Cobro para Coadyuvar con la Conservación y Protección de los Acuíferos",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=4E68F23237EBADB006258ACA005ADD42&action=openDocument
80F73FDFE94791A306258AC100592A2C,"Texto Consolidado, Ley N°. 747, Ley para la Protección y el Bienestar de los Animales Domésticos y Animales Silvestres Domesticados",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=80F73FDFE94791A306258AC100592A2C&action=openDocument
3D9FA7D4D181914F06258AB30051C9F6,"Texto Consolidado, Ley N°. 407, Ley que Declara y Define la Reserva de la Biosfera Bosawas",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=3D9FA7D4D181914F06258AB30051C9F6&action=openDocument
4C03359BDAEB1605062589CF004E0169,De Creación de la Política Nacional para Evitar la Deforestación y Degradación de los Bosques,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=4C03359BDAEB1605062589CF004E0169&action=openDocument
B0544B90D35992DD062588FB00718937,Ley Creadora del Parque Zoológico Nacional,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=B0544B90D35992DD062588FB00718937&action=openDocument
C5CB3BB63F513A3B062588E80052E4C8,Declaración de Reserva Silvestre Privada Finca La Lombriz,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C5CB3BB63F513A3B062588E80052E4C8&action=openDocument
43162374B9CBE615062588E80053CA57,"Declaración de Reserva Silvestre Privada Finca ""Matiz de MLR Forestal""",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=43162374B9CBE615062588E80053CA57&action=openDocument
251922443269E16B062588E9006B3204,Declaración de Reserva Silvestre Privada Finca San Juan,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=251922443269E16B062588E9006B3204&action=openDocument
0404E60D225D0ACF062588E2006EE9F8,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument
DCC83AD1D3339BCC0625894F005E2ED7,"Texto Consolidado, Decreto-Ley Nº. 1294, Creación de Refugio de Vida Silvestre Río Escalante – Chacocente",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=DCC83AD1D3339BCC0625894F005E2ED7&action=openDocument
C47C6AE1368EE2330625894F005DCA72,"Texto Consolidado, Ley Nº. 79, Ley Creadora del Parque Nacional Volcán Masaya",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C47C6AE1368EE2330625894F005DCA72&action=openDocument
AD022D8A1A88428B0625894F005E86FD,"Texto Consolidado, Decreto N°. 1320, Creación de Reservas Naturales en el Pacifico de Nicaragua",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=AD022D8A1A88428B0625894F005E86FD&action=openDocument
1C7B43FC27F493A30625894F005EB590,"Texto Consolidado, Decreto Ejecutivo Nº. 526, Creación de Reserva Genética Forestal",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1C7B43FC27F493A30625894F005EB590&action=openDocument
4AB3015ED34952480625894F005EEFD2,"Texto Consolidado, Ley Nº. 168, Ley que Prohíbe el Tráfico de Desechos Peligrosos y Sustancias Tóxicas",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=4AB3015ED34952480625894F005EEFD2&action=openDocument
9A31CB1F5E477A1C0625894F005F2D79,"Texto Consolidado, Ley Nº. 217, Ley General del Medio Ambiente y los Recursos Naturales",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9A31CB1F5E477A1C0625894F005F2D79&action=openDocument
8056A624E874E3700625894F005F8756,"Texto Consolidado, Ley Nº. 276, Ley de Creación de la Empresa Nicaragüense de Acueductos y Alcantarillados Sanitarios (ENACAL)",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=8056A624E874E3700625894F005F8756&action=openDocument
CE929583C76417E60625894F005FB526,"Texto Consolidado, Ley Nº. 297, Ley General de Servicios de Agua Potable y Alcantarillado Sanitario",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=CE929583C76417E60625894F005FB526&action=openDocument
1B556FB920CB44D20625894F006014B6,"Texto Consolidado, Ley N°. 407,  Ley que Declara y Define la Reserva de la Biosfera Bosawas",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1B556FB920CB44D20625894F006014B6&action=openDocument
FDC00CC38A1E4C390625894F00603FBE,"Texto Consolidado, Ley Nº. 462, Ley de Conservación, Fomento y Desarrollo Sostenible del Sector Forestal",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=FDC00CC38A1E4C390625894F00603FBE&action=openDocument
2A50E53B629689C00625894F007B6EC2,"Texto Consolidado, Ley Nº. 585, Ley de Veda para el Corte, Aprovechamiento y Comercialización del Recurso Forestal",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2A50E53B629689C00625894F007B6EC2&action=openDocument
C38C3726509E84D90625894F007BA2D0,"Texto Consolidado, Ley N°. 722, Ley Especial de Comités de Agua Potable y Saneamiento",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C38C3726509E84D90625894F007BA2D0&action=openDocument
887D0E62F2E058A70625894F007BED32,"Texto Consolidado, Ley N°. 738, Ley que Declara y Define el Sistema de los Cayos Perlas Como Refugio de Vida Silvestre",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=887D0E62F2E058A70625894F007BED32&action=openDocument
623D076D13B2D2830625894F007C075E,"Texto Consolidado, Ley N°. 747, Ley para la Protección y el Bienestar de los Animales Domésticos y Animales Silvestres Domesticado",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=623D076D13B2D2830625894F007C075E&action=openDocument
B2D29835646D8E260625894F007CB001,"Texto Consolidado, Ley N°. 807, Ley de Conservación y Utilización Sostenible de la Diversidad Biológica",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=B2D29835646D8E260625894F007CB001&action=openDocument
9B188FC0347416700625894F007CCF65,"Texto Consolidado, Ley Nº. 833, Ley que Declara y Define los Límites de la Reserva de Biosfera de la Isla de Ometepe",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9B188FC0347416700625894F007CCF65&action=openDocument
B94717329F8F598D06258950005BE7E5,"Texto Consolidado, Decreto Ejecutivo Nº. 43-91, Declaración de la Reserva Biológica Marina Cayos Mískitos y Franja Costera Inmediata",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=B94717329F8F598D06258950005BE7E5&action=openDocument
BBBD3F4EABA0693F06258950005C5874,"Texto Consolidado, Decreto-Ley Nº. 1194, Creación del Parque Nacional Archipiélago Zapatera",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=BBBD3F4EABA0693F06258950005C5874&action=openDocument
25CC3E972D6061A306258950005C95A8,"Texto Consolidado, Decreto Ejecutivo N°. 42-91, Declaración de Áreas Protegidas en Varios Cerros Macizos Montañosos, Volcanes y Lagunas del País",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=25CC3E972D6061A306258950005C95A8&action=openDocument
751A97981229892706258950005E9041,"Texto Consolidado, Decreto Ejecutivo N°. 35-93, Declaración de Área Natural Protegida El Chocoyero - El Brujo",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=751A97981229892706258950005E9041&action=openDocument
BB0013CBF9093B3E06258950005F7A9E,"Texto Consolidado, Decreto Ejecutivo Nº. 6-96, Creación del Parque Histórico Nacional Loma de Tiscapa",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=BB0013CBF9093B3E06258950005F7A9E&action=openDocument
A84A64CB33E8572D06258950005FA1E1,"Texto Consolidado, Decreto Ejecutivo N°. 32-97, Reglamento General para el Control de Emisiones de los Vehículos Automotores de Nicaragua",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A84A64CB33E8572D06258950005FA1E1&action=openDocument
814181A30DB7FFD5062589500060124A,"Texto Consolidado, Decreto Ejecutivo N°. 45-98, Disposiciones para la Fijación de las Tarifas en el Sector de Agua Potable y Alcantarillado Sanitario",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=814181A30DB7FFD5062589500060124A&action=openDocument
7B4986FACF108F3906258950006E8029,"Texto Consolidado, Decreto Ejecutivo N°. 66-99, Actualización y Precisión de Categorías y Límites de las Áreas Protegidas Ubicadas en el Territorio del Sureste de Nicaragua",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=7B4986FACF108F3906258950006E8029&action=openDocument
0FB6D4E90DB7B94B062589500070608E,"Texto Consolidado, Decreto Ejecutivo N°. 21-2002, De Creación de la Oficina Nacional de Desarrollo Limpio",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0FB6D4E90DB7B94B062589500070608E&action=openDocument
3C2354E26D2F6C42062589500071BACD,"Texto Consolidado, Decreto Ejecutivo Nº. 36-2002, Para la Administración del Sistema de Evaluación Ambiental en las Regiones Autónomas de la Costa Caribe",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=3C2354E26D2F6C42062589500071BACD&action=openDocument
CE563154073C585E062589500072193B,"Texto Consolidado, Decreto Ejecutivo Nº. 77-2003, De Establecimiento de las Disposiciones que Regulan las Descargas de Aguas Residuales Domésticas Provenientes de los Sistemas de Tratamiento en el Lago Xolotlán",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=CE563154073C585E062589500072193B&action=openDocument
7F34C27CFBF486A80625895000724F90,"Texto Consolidado, Decreto Ejecutivo Nº. 8-2005, De Creación del Comité Nacional del Hombre y la Biosfera",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=7F34C27CFBF486A80625895000724F90&action=openDocument
CC977C8752DF53550625895000727A7A,"Texto Consolidado, Decreto Ejecutivo Nº. 91-2005, De Política Nacional para la Gestión Integral de Sustancias y Residuos Peligrosos",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=CC977C8752DF53550625895000727A7A&action=openDocument
CFF2FBAB6A41A60C062589500072A19A,"Texto Consolidado, Decreto Ejecutivo Nº. 20-2008, Cobro para Coadyuvar con la Conservación y Protección de los Acuíferos",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=CFF2FBAB6A41A60C062589500072A19A&action=openDocument
0DEFF1D487DFBA9A062589500072CFA8,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument
0F911ABE0636BA7C062589500073020F,"Texto Consolidado, Decreto Ejecutivo Nº. 9-96, Reglamento de la Ley General del Medio Ambiente y los Recursos Naturales",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0F911ABE0636BA7C062589500073020F&action=openDocument
EA096260D1D65B13062589500073C53B,"Texto Consolidado, Decreto Ejecutivo Nº. 52-98, Reglamento de la Ley General de Servicios de Agua Potable y Alcantarillado Sanitario",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=EA096260D1D65B13062589500073C53B&action=openDocument
6704FDE64817119F06258950007433DF,"Texto Consolidado, Decreto Ejecutivo Nº. 91-2001, Reglamento del Fondo Nacional del Ambiente",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=6704FDE64817119F06258950007433DF&action=openDocument
B3CFEAE7A0291B790625895000747343,"Texto Consolidado, Decreto Ejecutivo Nº. 73-2003,  Reglamento de La Ley Nº. 462, Ley de Conservación, Fomento y Desarrollo Sostenible del Sector Forestal",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=B3CFEAE7A0291B790625895000747343&action=openDocument
FB7AAA66A15F1652062589500074EE73,"Texto Consolidado, Decreto Ejecutivo N°. 01-2007, Reglamento de Áreas Protegidas de Nicaragua",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=FB7AAA66A15F1652062589500074EE73&action=openDocument
344F81041159DB3406258950007507E7,"Texto Consolidado, Decreto EJecutivo Nº. 50-2010, Reglamento de la Ley Especial de los Comités de Agua Potable y Saneamiento (CAPS)",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=344F81041159DB3406258950007507E7&action=openDocument
9577099EA073C5DB06258950007587D8,"Texto Consolidado, Dereto Ejecutivo Nº. 33-2011, Registro Público Nacional de Derechos de Agua y de Prestadores de Servicios",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9577099EA073C5DB06258950007587D8&action=openDocument
5E9B21E6AA42B9E6062589500075F371,"Texto Consolidado, Reglamento Nº. 91-2000, Reglamento para el Control de Sustancias que Agotan la Capa de Ozono",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=5E9B21E6AA42B9E6062589500075F371&action=openDocument
269938278C1E6BEB0625885900720661,"Ley de Reforma a la Ley N°. 462, Ley de Conservación, Fomento y Desarrollo Sostenible del Sector Forestal",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=269938278C1E6BEB0625885900720661&action=openDocument
EBFA03A8337A03FD06258869005263AB,Reglamento para el Control de las Sustancias que Agotan la Capa de Ozono,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=EBFA03A8337A03FD06258869005263AB&action=openDocument
A43FAB1E04985403062588080075E6EC,Decreto Creador del Comité Nacional de Mitigación de Emisiones de Gases de Efecto Invernadero,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A43FAB1E04985403062588080075E6EC&action=openDocument
DD76413A976692DC062587F3005BD150,Decreto de Aprobación de la Política Nacional de Cambio Climático,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=DD76413A976692DC062587F3005BD150&action=openDocument
DFC6A0E8395BB31D062587D00057C862,"Decreto para la Suspensión de la Veda para el Corte, Aprovechamiento, Transporte y Comercialización de Árboles de la Especie de Cedro Real y Pochote",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=DFC6A0E8395BB31D062587D00057C862&action=openDocument
32C46356AC2D6CC7062587D0005845E7,"Decreto para la Suspensión de la Veda para el Corte, Aprovechamiento, Transporte y Comercialización de Árboles de la Especie de Pino",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=32C46356AC2D6CC7062587D0005845E7&action=openDocument
1F70AC98D24C93F506258773005929DF,"Ley que Declara y Define Corn Island, Little Corn Island y Blowing Rock, como Área Protegida de Paisaje Terrestre y Marino Protegidos",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=1F70AC98D24C93F506258773005929DF&action=openDocument
42F50922BA07F10F0625870D0075155B,Decreto de Aprobación de la Adhesión al Acuerdo de Establecimiento del Instituto Global para el Crecimiento Verde,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=42F50922BA07F10F0625870D0075155B&action=openDocument
10E07EBCEE5CA70C06258710007A6C2E,Acuerdo para el Establecimiento del Instituto Global para el Crecimiento Verde,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=10E07EBCEE5CA70C06258710007A6C2E&action=openDocument
0A41BC6245ED9C1F06258709006BC1BF,"(RECONOCER Y APROBAR COMO RESERVA SILVESTRE PRIVADA LA PROPIEDAD DENOMINADA ""HACIENDA EL PITAL"" UBICADA EN LA COMARCA BUENA VISTA, MUNICIPIO DE EL VIEJO, DEPARTAMENTO DE CHINANDEGA)",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0A41BC6245ED9C1F06258709006BC1BF&action=openDocument
E2E3398EAA5DB7D706258711005E27BA,"(RECONOCER Y APROBAR COMO RESERVA SILVESTRE PRIVADA LA PROPIEDAD DENOMINADA ""FINCA SANTA FE"", UBICADA EN LA COMUNIDAD FILA GRANDE, GRANDE, MUNICIPIO DE MATIGUAS, DEPARTAMENTO DE MATAGALPA)",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=E2E3398EAA5DB7D706258711005E27BA&action=openDocument
F0E9CC51D3075639062587060060104E,Decreto de Creación del Sistema Nacional de Gestión del Cambio Climático y Establecimiento de los Principios y Lineamientos de la Política Nacional de Cambio Climático,/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F0E9CC51D3075639062587060060104E&action=openDocument
A7CD882DE0154929062586DF006EACC1,"(RECONOCER Y APROBAR COMO RESERVA SILVESTRE PRIVADA LA PROPIEDAD DENOMINADA FINCA ""RANCHO DE JUANCHO"", UBICADA EN LA COMARCA EL COBANO  DEL MUNICIPIO DE JUIGALPA, DEPARTAMENTO DE CHONTALES)",/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A7CD882DE0154929062586DF006EACC1&action=openDocument
